p12,p13,p14,p23,p24,p34,x_num,y_num,den,delta1_num,delta1_den,delta2_num,delta2_den,delta3_num,delta3_den,delta4_num,delta4_den,A_bound,B_bound
0,0,0,7,-13,-8,1,1,3,1,12,1,12,1,12,1,12,77,5
0,0,0,7,-12,-11,3,2,9,1,12,7,36,1,12,7,36,71,5
0,0,0,7,-12,-10,4,4,11,5,44,5,44,5,44,9,44,52,4
0,0,0,7,-12,-9,3,3,8,1,8,1,8,1,4,1,8,35,3
0,0,0,7,-12,-8,2,1,5,3,20,3,20,3,20,3,20,39,3
0,0,0,7,-11,-10,1,1,3,1,12,1,12,1,12,1,12,65,5
0,0,0,7,-10,-9,4,1,14,1,28,3,28,1,28,1,4,139,13
0,0,0,7,-10,-8,1,1,3,1,12,1,12,1,12,1,12,59,5
0,0,0,8,-29,-16,1,1,3,1,12,1,12,1,12,1,12,173,5
0,0,0,8,-27,-16,2,1,6,1,12,1,12,1,4,1,12,95,5
0,0,0,8,-25,-16,1,1,3,1,12,1,12,1,12,1,12,149,5
0,0,0,8,-23,-16,1,1,3,1,12,1,12,1,12,1,12,137,5
0,0,0,8,-22,-17,1,1,3,1,12,1,12,1,12,1,12,131,5
0,0,0,8,-21,-16,2,1,6,1,12,1,12,1,4,1,12,95,5
0,0,0,8,-21,-15,2,1,6,1,12,1,4,1,4,1,12,47,5
0,0,0,8,-19,-16,1,1,3,1,12,1,12,1,12,1,12,113,5
0,0,0,8,-18,-11,2,3,7,1,28,1,28,1,28,5,28,251,13
0,0,0,8,-18,-9,3,3,10,1,20,1,20,3,20,3,20,89,9
0,0,0,8,-17,-16,1,1,3,1,12,1,12,1,12,1,12,101,5
0,0,0,8,-17,-12,2,1,5,3,20,3,20,3,20,3,20,56,3
0,0,0,8,-16,-15,2,1,6,1,12,1,4,1,12,1,12,95,5
0,0,0,8,-16,-13,1,1,3,1,12,1,12,1,12,1,12,95,5
0,0,0,8,-16,-11,1,1,3,1,12,1,12,1,12,1,12,95,5
0,0,0,8,-16,-9,2,1,6,1,12,1,4,1,12,1,12,95,5
0,0,0,8,-15,-13,2,2,7,1,28,1,28,1,28,1,28,209,13
0,0,0,8,-15,-9,2,1,6,1,12,1,4,1,4,1,12,47,5
0,0,0,8,-14,-13,1,1,3,1,12,1,12,1,12,1,12,83,5
0,0,0,8,-14,-9,2,1,6,1,12,1,4,1,12,1,12,83,5
0,0,0,8,-13,-12,2,1,5,3,20,3,20,3,20,3,20,43,3
0,0,0,8,-13,-11,1,1,3,1,12,1,12,1,12,1,12,77,5
0,0,0,8,-12,-11,3,3,10,1,20,1,20,3,20,3,20,109,9
0,0,0,8,-12,-9,2,2,7,1,28,5,28,5,28,1,28,111,13
0,0,0,8,-11,-10,1,1,3,1,12,1,12,1,12,1,12,65,5
0,0,0,8,-11,-9,3,3,10,1,20,1,20,1,20,3,20,109,9
0,0,0,9,-28,-18,3,3,10,1,20,3,20,3,20,1,20,93,9
0,0,0,9,-28,-12,3,3,8,1,8,1,4,1,4,1,8,55,3
0,0,0,9,-26,-18,5,5,17,3,68,3,68,7,68,7,68,203,11
0,0,0,9,-25,-18,3,1,7,5,28,5,28,5,28,1,28,125,2
0,0,0,9,-23,-18,5,1,14,3,28,1,28,3,28,3,28,251,4
0,0,0,9,-22,-18,3,3,10,1,20,3,20,3,20,1,20,89,9
0,0,0,9,-22,-12,3,3,10,1,20,3,20,3,20,1,20,89,9
0,0,0,9,-21,-16,2,2,5,3,20,3,20,3,20,3,20,69,3
0,0,0,9,-20,-18,4,1,13,3,52,7,52,11,52,3,52,77,8
0,0,0,9,-20,-12,2,2,7,1,28,5,28,1,28,5,28,279,13
0,0,0,9,-20,-10,2,1,6,1,12,1,12,1,12,1,4,119,5
0,0,0,9,-19,-18,2,1,7,1,28,5,28,1,28,1,28,265,13
0,0,0,9,-18,-17,2,1,7,1,28,5,28,5,28,1,28,125,13
0,0,0,9,-18,-16,2,1,7,1,28,1,28,5,28,1,28,223,13
0,0,0,9,-18,-14,5,3,16,1,16,1,8,1,8,1,16,71,7
0,0,0,9,-18,-13,5,3,16,1,16,3,16,1,8,1,16,71,7
0,0,0,9,-18,-11,2,1,7,1,28,5,28,5,28,1,28,125,13
0,0,0,9,-18,-10,2,1,7,1,28,5,28,5,28,1,28,125,13
0,0,0,9,-16,-13,2,2,7,1,28,1,28,5,28,5,28,181,13
0,0,0,9,-16,-12,2,1,7,1,28,1,28,1,28,1,28,223,13
0,0,0,9,-15,-14,2,1,6,1,12,1,12,1,4,1,4,83,5
0,0,0,9,-14,-12,4,5,13,3,52,7,52,7,52,11,52,51,8
0,0,0,9,-14,-11,2,2,5,3,20,3,20,3,20,3,20,46,3
0,0,0,9,-13,-12,2,2,7,1,28,5,28,1,28,5,28,181,13
0,0,0,9,-13,-10,5,4,15,1,12,1,12,13,60,3,20,59,5
0,0,0,9,-12,-10,2,1,7,1,28,5,28,1,28,1,28,167,13
0,0,0,10,-29,-20,1,1,3,1,12,1,12,1,12,1,12,173,5
0,0,0,10,-27,-20,2,1,6,1,12,1,12,1,4,1,12,119,5
0,0,0,10,-23,-20,1,1,3,1,12,1,12,1,12,1,12,137,5
0,0,0,10,-21,-20,2,1,6,1,12,1,12,1,4,1,12,119,5
0,0,0,10,-20,-19,1,1,3,1,12,1,12,1,12,1,12,119,5
0,0,0,10,-20,-17,1,1,3,1,12,1,12,1,12,1,12,119,5
0,0,0,10,-20,-13,1,1,3,1,12,1,12,1,12,1,12,119,5
0,0,0,10,-20,-11,1,1,3,1,12,1,12,1,12,1,12,119,5
0,0,0,10,-19,-12,2,1,7,1,28,1,28,1,28,5,28,265,13
0,0,0,10,-17,-16,1,1,3,1,12,1,12,1,12,1,12,101,5
0,0,0,10,-14,-13,1,1,3,1,12,1,12,1,12,1,12,83,5
0,0,0,11,-20,-12,3,1,8,1,8,1,4,1,4,1,8,43,3
0,0,0,11,-16,-15,3,2,9,1,12,1,12,7,36,7,36,89,5
0,0,0,11,-16,-14,1,1,3,1,12,1,12,1,12,1,12,95,5
0,0,0,11,-16,-12,2,1,7,1,28,1,28,1,28,5,28,223,13
0,0,0,12,-25,-16,3,1,7,5,28,1,28,5,28,1,28,223,2
0,0,0,12,-22,-13,2,1,5,3,20,3,20,3,20,3,20,73,3
0,0,0,12,-19,-16,2,1,7,1,28,1,28,1,28,1,28,265,13
0,0,0,12,-17,-16,2,1,7,1,28,1,28,5,28,1,28,223,13
0,0,0,12,-17,-14,4,5,13,3,52,7,52,11,52,7,52,51,8
0,0,0,12,-16,-13,2,2,7,1,28,1,28,5,28,5,28,181,13
0,0,0,13,-20,-18,2,3,7,1,28,1,28,5,28,5,28,251,13
0,0,0,14,-20,-19,1,1,3,1,12,1,12,1,12,1,12,119,5
0,1,-28,-1,28,-8,0,1,3,1,12,1,12,1,12,1,12,167,5
0,1,-24,-1,24,-17,1,3,5,3,20,3,20,3,20,3,20,79,3
0,1,-22,-1,22,-6,1,1,3,1,12,1,12,1,12,1,12,131,5
0,1,-20,-1,20,-16,0,1,3,1,12,1,12,1,12,1,12,119,5
0,1,-20,-1,20,-8,0,1,3,1,12,1,12,1,12,1,12,119,5
0,1,-20,-1,20,-6,1,1,3,1,12,1,12,1,12,1,12,119,5
0,1,-18,-1,18,-25,1,7,11,5,44,9,44,9,44,5,44,57,4
0,1,-18,-1,18,-14,3,3,7,5,28,5,28,1,28,5,28,251,2
0,1,-18,-1,18,-13,2,3,10,1,20,3,20,3,20,1,20,69,9
0,1,-18,-1,18,-11,1,7,10,1,20,3,20,3,20,1,20,59,9
0,1,-16,-1,16,-12,1,1,3,1,12,1,12,1,12,1,12,95,5
0,1,-16,-1,16,-11,1,1,3,1,12,1,12,1,12,1,12,95,5
0,1,-16,-1,16,-6,1,1,3,1,12,1,12,1,12,1,12,95,5
0,1,-16,-1,16,-4,0,1,3,1,12,1,12,1,12,1,12,95,5
0,1,-16,-1,16,-3,0,1,3,1,12,1,12,1,12,1,12,95,5
0,1,-15,-1,15,-19,1,3,7,5,28,1,28,5,28,5,28,125,13
0,1,-15,-1,15,-13,2,3,7,1,28,1,28,5,28,5,28,97,13
0,1,-15,-1,15,-11,0,2,7,1,28,5,28,1,28,1,28,209,13
0,1,-14,-1,14,-19,1,1,3,1,12,1,12,1,12,1,12,83,5
0,1,-14,-1,14,-10,0,1,3,1,12,1,12,1,12,1,12,83,5
0,1,-14,-1,14,-9,0,1,3,1,12,1,12,1,12,1,12,83,5
0,1,-14,-1,14,-6,1,1,3,1,12,1,12,1,12,1,12,83,5
0,1,-14,-1,14,-4,0,1,3,1,12,1,12,1,12,1,12,83,5
0,1,-14,-1,14,-3,0,1,3,1,12,1,12,1,12,1,12,83,5
0,1,-13,-1,13,-17,1,1,3,1,12,1,12,1,12,1,12,77,5
0,1,-13,-1,13,-11,1,1,3,1,12,1,12,1,12,1,12,77,5
0,1,-13,-1,13,-9,0,1,3,1,12,1,12,1,12,1,12,77,5
0,1,-13,-1,13,-3,0,1,3,1,12,1,12,1,12,1,12,77,5
0,1,-12,-2,24,-20,2,5,7,5,28,5,28,5,28,1,28,33,5
0,1,-12,-2,24,-4,2,5,7,5,28,1,28,5,28,1,28,33,13
0,1,-12,-1,12,-17,0,2,7,5,28,1,28,5,28,1,28,111,13
0,1,-12,-1,12,-16,0,2,7,1,28,1,28,5,28,1,28,111,13
0,1,-12,-1,12,-14,2,2,7,1,28,1,28,5,28,1,28,97,13
0,1,-12,-1,12,-10,0,2,7,5,28,5,28,5,28,1,28,33,2
0,1,-12,-1,12,-9,1,5,7,1,28,1,28,5,28,1,28,69,13
0,1,-12,-1,12,-8,3,2,7,5,28,1,28,5,28,1,28,55,13
0,1,-12,-1,12,-7,1,2,7,1,28,1,28,5,28,1,28,55,13
0,1,-12,-1,12,-4,0,2,7,5,28,5,28,5,28,1,28,33,2
0,1,-12,-1,12,-3,0,2,7,5,28,1,28,5,28,1,28,33,13
0,1,-11,-1,11,-15,0,1,3,1,12,1,12,1,12,1,12,65,5
0,1,-11,-1,11,-13,1,1,3,1,12,1,12,1,12,1,12,65,5
0,1,-11,-1,11,-9,0,1,3,1,12,1,12,1,12,1,12,65,5
0,1,-11,-1,11,-7,1,1,3,1,12,1,12,1,12,1,12,65,5
0,1,-11,-1,11,-3,0,1,3,1,12,1,12,1,12,1,12,65,5
0,1,-10,-2,20,-16,1,2,3,1,12,1,12,1,12,1,12,59,11
0,1,-10,-2,20,-13,1,1,3,1,12,1,12,1,12,1,12,59,11
0,1,-10,-2,20,-7,1,2,3,1,12,1,12,1,12,1,12,59,11
0,1,-10,-2,20,-4,1,2,3,1,12,1,12,1,12,1,12,59,11
0,1,-10,-2,20,0,1,1,3,1,12,1,12,1,12,1,12,59,11
0,1,-10,-1,10,-17,1,1,3,1,12,1,12,1,12,1,12,59,5
0,1,-10,-1,10,-14,0,1,3,1,12,1,12,1,12,1,12,59,5
0,1,-10,-1,10,-13,1,1,3,1,12,1,12,1,12,1,12,59,5
0,1,-10,-1,10,-12,1,1,3,1,12,1,12,1,12,1,12,59,5
0,1,-10,-1,10,-8,0,1,3,1,12,1,12,1,12,1,12,59,5
0,1,-10,-1,10,-7,1,1,3,1,12,1,12,1,12,1,12,59,5
0,1,-10,-1,10,-6,1,1,3,1,12,1,12,1,12,1,12,59,5
0,1,-10,-1,10,-4,0,1,3,1,12,1,12,1,12,1,12,59,5
0,1,-10,-1,10,-3,0,1,3,1,12,1,12,1,12,1,12,59,5
0,1,-10,-1,10,-2,0,1,3,1,12,1,12,1,12,1,12,59,5
0,1,-9,-2,18,0,2,3,6,1,12,1,12,1,4,1,4,17,11
0,1,-9,-1,9,-13,1,3,5,3,20,3,20,3,20,3,20,29,3
0,1,-9,-1,9,-11,0,2,7,1,28,5,28,5,28,1,28,83,13
0,1,-9,-1,9,-7,1,3,5,3,20,3,20,3,20,3,20,29,3
0,1,-9,-1,9,-5,1,2,5,3,20,3,20,3,20,3,20,29,3
0,1,-9,-1,9,-3,1,3,5,3,20,3,20,3,20,3,20,29,3
0,1,-8,-2,16,-14,1,1,3,1,12,1,12,1,12,1,12,47,11
0,1,-8,-2,16,-12,0,1,3,1,12,1,12,1,12,1,12,47,11
0,1,-8,-2,16,-11,1,2,3,1,12,1,12,1,12,1,12,47,11
0,1,-8,-2,16,-5,0,1,3,1,12,1,12,1,12,1,12,47,11
0,1,-8,-2,16,-4,1,2,3,1,12,1,12,1,12,1,12,47,11
0,1,-8,-2,16,-2,1,1,3,1,12,1,12,1,12,1,12,47,11
0,1,-8,-2,16,0,1,1,3,1,12,1,12,1,12,1,12,47,11
0,1,-8,-1,8,-13,1,1,3,1,12,1,12,1,12,1,12,47,5
0,1,-8,-1,8,-12,1,1,3,1,12,1,12,1,12,1,12,47,5
0,1,-8,-1,8,-11,1,1,3,1,12,1,12,1,12,1,12,47,5
0,1,-8,-1,8,-10,0,1,3,1,12,1,12,1,12,1,12,47,5
0,1,-8,-1,8,-6,1,1,3,1,12,1,12,1,12,1,12,47,5
0,1,-8,-1,8,-5,1,1,3,1,12,1,12,1,12,1,12,47,5
0,1,-8,-1,8,-4,0,1,3,1,12,1,12,1,12,1,12,47,5
0,1,-8,-1,8,-3,0,1,3,1,12,1,12,1,12,1,12,47,5
0,1,-8,-1,8,-2,0,1,3,1,12,1,12,1,12,1,12,47,5
0,1,-7,-4,28,-24,1,1,3,1,12,1,12,1,12,1,12,41,23
0,1,-7,-4,28,-18,0,1,3,1,12,1,12,1,12,1,12,41,23
0,1,-7,-4,28,-10,0,1,3,1,12,1,12,1,12,1,12,41,23
0,1,-7,-4,28,-4,1,1,3,1,12,1,12,1,12,1,12,41,23
0,1,-7,-3,21,-25,0,1,3,1,12,1,12,1,12,1,12,41,17
0,1,-7,-3,21,-17,0,1,3,1,12,1,12,1,12,1,12,41,17
0,1,-7,-3,21,-11,1,1,3,1,12,1,12,1,12,1,12,41,17
0,1,-7,-3,21,-3,1,2,6,1,4,1,4,1,12,1,12,41,5
0,1,-7,-2,14,-24,0,1,3,1,12,1,12,1,12,1,12,59,11
0,1,-7,-2,14,-18,0,1,3,1,12,1,12,1,12,1,12,41,11
0,1,-7,-2,14,-10,0,1,3,1,12,1,12,1,12,1,12,41,11
0,1,-7,-2,14,-4,1,2,3,1,12,1,12,1,12,1,12,41,11
0,1,-7,-2,14,0,1,1,3,1,12,1,12,1,12,1,12,41,11
0,1,-7,-1,7,-25,1,1,3,1,12,1,12,1,12,1,12,77,5
0,1,-7,-1,7,-17,1,1,3,1,12,1,12,1,12,1,12,53,5
0,1,-7,-1,7,-13,1,1,3,1,12,1,12,1,12,1,12,41,5
0,1,-7,-1,7,-11,1,1,3,1,12,1,12,1,12,1,12,41,5
0,1,-7,-1,7,-9,0,1,3,1,12,1,12,1,12,1,12,41,5
0,1,-7,-1,7,-5,1,1,3,1,12,1,12,1,12,1,12,41,5
0,1,-7,-1,7,-3,0,1,3,1,12,1,12,1,12,1,12,41,5
0,1,-6,-2,12,-10,1,5,7,1,28,1,28,1,28,1,28,83,27
0,1,-6,-2,12,-9,0,2,5,3,20,3,20,3,20,3,20,19,6
0,1,-6,-2,12,-8,1,3,5,3,20,3,20,3,20,3,20,19,6
0,1,-6,-2,12,-7,2,3,5,3,20,3,20,3,20,3,20,19,6
0,1,-6,-2,12,-5,0,2,7,1,28,5,28,1,28,1,28,83,27
0,1,-6,-2,12,-4,1,3,5,3,20,3,20,3,20,3,20,19,6
0,1,-6,-2,12,-3,0,2,5,3,20,3,20,3,20,3,20,19,6
0,1,-6,-2,12,-2,1,2,5,3,20,3,20,3,20,3,20,19,6
0,1,-6,-2,12,0,2,2,7,5,28,1,28,1,28,1,28,83,13
0,1,-6,-1,6,-13,1,3,5,3,20,3,20,3,20,3,20,23,3
0,1,-6,-1,6,-11,0,2,7,1,28,5,28,1,28,1,28,83,13
0,1,-6,-1,6,-10,2,2,5,3,20,3,20,3,20,3,20,19,3
0,1,-6,-1,6,-9,1,3,7,1,28,5,28,5,28,5,28,69,13
0,1,-6,-1,6,-8,0,2,5,3,20,3,20,3,20,3,20,19,3
0,1,-6,-1,6,-7,1,3,5,3,20,3,20,3,20,3,20,19,3
0,1,-6,-1,6,-5,1,2,5,3,20,3,20,3,20,3,20,19,3
0,1,-6,-1,6,-4,0,2,7,5,28,5,28,1,28,1,28,83,2
0,1,-6,-1,6,-3,1,3,5,3,20,3,20,3,20,3,20,19,3
0,1,-6,-1,6,-2,0,2,5,3,20,3,20,3,20,3,20,19,3
0,1,-5,-4,20,-18,0,1,3,1,12,1,12,1,12,1,12,29,23
0,1,-5,-4,20,-16,1,1,3,1,12,1,12,1,12,1,12,29,23
0,1,-5,-4,20,-14,1,2,3,1,12,1,12,1,12,1,12,29,23
0,1,-5,-4,20,-12,1,1,3,1,12,1,12,1,12,1,12,29,23
0,1,-5,-4,20,-8,1,2,3,1,12,1,12,1,12,1,12,29,23
0,1,-5,-4,20,-6,0,1,3,1,12,1,12,1,12,1,12,29,23
0,1,-5,-4,20,-4,1,1,3,1,12,1,12,1,12,1,12,29,23
0,1,-5,-4,20,-2,1,2,3,1,12,1,12,1,12,1,12,29,23
0,1,-5,-3,15,-19,1,1,3,1,12,1,12,1,12,1,12,35,17
0,1,-5,-3,15,-17,0,1,3,1,12,1,12,1,12,1,12,29,17
0,1,-5,-3,15,-13,0,1,3,1,12,1,12,1,12,1,12,29,17
0,1,-5,-3,15,-11,1,1,3,1,12,1,12,1,12,1,12,29,17
0,1,-5,-3,15,-9,1,3,6,1,4,1,12,1,4,1,4,17,5
0,1,-5,-3,15,-7,0,1,3,1,12,1,12,1,12,1,12,29,17
0,1,-5,-3,15,-3,1,2,6,1,4,1,4,1,12,1,12,29,5
0,1,-5,-3,15,-1,1,1,3,1,12,1,12,1,12,1,12,29,17
0,1,-5,-2,10,-18,0,1,3,1,12,1,12,1,12,1,12,41,11
0,1,-5,-2,10,-16,1,2,3,1,12,1,12,1,12,1,12,35,11
0,1,-5,-2,10,-14,1,1,3,1,12,1,12,1,12,1,12,35,11
0,1,-5,-2,10,-12,0,1,3,1,12,1,12,1,12,1,12,29,11
0,1,-5,-2,10,-8,1,1,3,1,12,1,12,1,12,1,12,29,11
0,1,-5,-2,10,-6,0,1,3,1,12,1,12,1,12,1,12,29,11
0,1,-5,-2,10,-4,1,2,3,1,12,1,12,1,12,1,12,29,11
0,1,-5,-2,10,-2,1,1,3,1,12,1,12,1,12,1,12,29,11
0,1,-5,-2,10,0,1,1,3,1,12,1,12,1,12,1,12,29,11
0,1,-5,-1,5,-19,1,1,3,1,12,1,12,1,12,1,12,59,5
0,1,-5,-1,5,-17,1,1,3,1,12,1,12,1,12,1,12,53,5
0,1,-5,-1,5,-13,1,1,3,1,12,1,12,1,12,1,12,41,5
0,1,-5,-1,5,-11,1,1,3,1,12,1,12,1,12,1,12,35,5
0,1,-5,-1,5,-9,0,1,3,1,12,1,12,1,12,1,12,29,5
0,1,-5,-1,5,-7,1,1,3,1,12,1,12,1,12,1,12,29,5
0,1,-5,-1,5,-3,0,1,3,1,12,1,12,1,12,1,12,29,5
0,1,-4,-4,16,-20,1,2,3,1,12,1,12,1,12,1,12,29,23
0,1,-4,-4,16,-18,0,1,3,1,12,1,12,1,12,1,12,23,23
0,1,-4,-4,16,-16,1,1,3,1,12,1,12,1,12,1,12,23,23
0,1,-4,-4,16,-15,0,1,3,1,12,1,12,1,12,1,12,23,23
0,1,-4,-4,16,-14,1,2,3,1,12,1,12,1,12,1,12,23,23
0,1,-4,-4,16,-13,1,1,3,1,12,1,12,1,12,1,12,23,23
0,1,-4,-4,16,-12,1,1,3,1,12,1,12,1,12,1,12,23,23
0,1,-4,-4,16,-11,1,1,3,1,12,1,12,1,12,1,12,23,23
0,1,-4,-4,16,-10,0,1,3,1,12,1,12,1,12,1,12,23,23
0,1,-4,-4,16,-9,0,1,3,1,12,1,12,1,12,1,12,23,23
0,1,-4,-4,16,-8,1,2,3,1,12,1,12,1,12,1,12,23,23
0,1,-4,-4,16,-7,0,1,3,1,12,1,12,1,12,1,12,23,23
0,1,-4,-4,16,-6,0,1,3,1,12,1,12,1,12,1,12,23,23
0,1,-4,-4,16,-5,0,1,3,1,12,1,12,1,12,1,12,23,23
0,1,-4,-4,16,-4,1,1,3,1,12,1,12,1,12,1,12,23,23
0,1,-4,-4,16,-3,0,1,3,1,12,1,12,1,12,1,12,23,23
0,1,-4,-4,16,-2,1,2,3,1,12,1,12,1,12,1,12,23,23
0,1,-4,-4,16,-1,1,1,3,1,12,1,12,1,12,1,12,23,23
0,1,-4,-4,16,0,1,1,3,1,12,1,12,1,12,1,12,23,23
0,1,-4,-3,12,-19,1,1,3,1,12,1,12,1,12,1,12,35,17
0,1,-4,-3,12,-17,0,1,3,1,12,1,12,1,12,1,12,29,17
0,1,-4,-3,12,-16,0,1,3,1,12,1,12,1,12,1,12,29,17
0,1,-4,-3,12,-15,1,4,6,1,4,1,4,1,12,1,12,23,5
0,1,-4,-3,12,-14,0,1,3,1,12,1,12,1,12,1,12,23,17
0,1,-4,-3,12,-13,0,1,3,1,12,1,12,1,12,1,12,23,17
0,1,-4,-3,12,-12,1,3,5,3,20,3,20,3,20,3,20,13,9
0,1,-4,-3,12,-11,1,1,3,1,12,1,12,1,12,1,12,23,17
0,1,-4,-3,12,-10,1,1,3,1,12,1,12,1,12,1,12,23,17
0,1,-4,-3,12,-9,1,2,5,3,20,3,20,3,20,3,20,13,9
0,1,-4,-3,12,-8,0,1,3,1,12,1,12,1,12,1,12,23,17
0,1,-4,-3,12,-7,0,1,3,1,12,1,12,1,12,1,12,23,17
0,1,-4,-3,12,-6,1,3,5,3,20,3,20,3,20,3,20,13,9
0,1,-4,-3,12,-5,0,1,3,1,12,1,12,1,12,1,12,23,17
0,1,-4,-3,12,-4,0,1,3,1,12,1,12,1,12,1,12,23,17
0,1,-4,-3,12,-3,1,2,5,3,20,3,20,3,20,3,20,13,9
0,1,-4,-3,12,-2,0,1,3,1,12,1,12,1,12,1,12,23,17
0,1,-4,-3,12,-1,1,1,3,1,12,1,12,1,12,1,12,23,17
0,1,-4,-3,12,0,3,2,6,1,4,1,4,1,12,1,12,23,5
0,1,-4,-2,8,-20,0,1,3,1,12,1,12,1,12,1,12,47,11
0,1,-4,-2,8,-18,0,1,3,1,12,1,12,1,12,1,12,41,11
0,1,-4,-2,8,-16,1,2,3,1,12,1,12,1,12,1,12,35,11
0,1,-4,-2,8,-15,1,1,3,1,12,1,12,1,12,1,12,35,11
0,1,-4,-2,8,-14,1,1,3,1,12,1,12,1,12,1,12,35,11
0,1,-4,-2,8,-13,1,1,3,1,12,1,12,1,12,1,12,29,11
0,1,-4,-2,8,-12,0,1,3,1,12,1,12,1,12,1,12,29,11
0,1,-4,-2,8,-11,1,2,3,1,12,1,12,1,12,1,12,23,11
0,1,-4,-2,8,-10,0,1,3,1,12,1,12,1,12,1,12,23,11
0,1,-4,-2,8,-9,0,1,3,1,12,1,12,1,12,1,12,23,11
0,1,-4,-2,8,-8,1,1,3,1,12,1,12,1,12,1,12,23,11
0,1,-4,-2,8,-7,1,2,3,1,12,1,12,1,12,1,12,23,11
0,1,-4,-2,8,-6,0,1,3,1,12,1,12,1,12,1,12,23,11
0,1,-4,-2,8,-5,0,1,3,1,12,1,12,1,12,1,12,23,11
0,1,-4,-2,8,-4,1,2,3,1,12,1,12,1,12,1,12,23,11
0,1,-4,-2,8,-3,0,1,3,1,12,1,12,1,12,1,12,23,11
0,1,-4,-2,8,-2,1,1,3,1,12,1,12,1,12,1,12,23,11
0,1,-4,-2,8,-1,1,2,3,1,12,1,12,1,12,1,12,23,11
0,1,-4,-2,8,0,1,1,3,1,12,1,12,1,12,1,12,23,11
0,1,-4,-1,4,-19,1,1,3,1,12,1,12,1,12,1,12,59,5
0,1,-4,-1,4,-17,1,1,3,1,12,1,12,1,12,1,12,53,5
0,1,-4,-1,4,-16,0,1,3,1,12,1,12,1,12,1,12,47,5
0,1,-4,-1,4,-15,0,1,3,1,12,1,12,1,12,1,12,47,5
0,1,-4,-1,4,-14,0,1,3,1,12,1,12,1,12,1,12,41,5
0,1,-4,-1,4,-13,1,1,3,1,12,1,12,1,12,1,12,41,5
0,1,-4,-1,4,-12,1,1,3,1,12,1,12,1,12,1,12,35,5
0,1,-4,-1,4,-11,1,1,3,1,12,1,12,1,12,1,12,35,5
0,1,-4,-1,4,-10,0,1,3,1,12,1,12,1,12,1,12,29,5
0,1,-4,-1,4,-9,0,1,3,1,12,1,12,1,12,1,12,29,5
0,1,-4,-1,4,-8,0,1,3,1,12,1,12,1,12,1,12,23,5
0,1,-4,-1,4,-7,1,1,3,1,12,1,12,1,12,1,12,23,5
0,1,-4,-1,4,-6,1,1,3,1,12,1,12,1,12,1,12,23,5
0,1,-4,-1,4,-5,1,1,3,1,12,1,12,1,12,1,12,23,5
0,1,-4,-1,4,-3,0,1,3,1,12,1,12,1,12,1,12,23,5
0,1,-4,-1,4,-2,0,1,3,1,12,1,12,1,12,1,12,23,5
0,1,-3,-4,12,-12,1,3,6,1,12,1,12,1,4,1,4,17,23
0,1,-3,-4,12,-10,2,3,6,1,12,1,12,1,4,1,4,11,23
0,1,-3,-4,12,-8,3,2,6,1,12,1,12,1,4,1,4,23,11
0,1,-3,-4,12,-6,3,1,6,1,12,1,12,1,4,1,4,23,11
0,1,-3,-4,12,-4,3,1,6,1,12,1,12,1,4,1,4,23,5
0,1,-3,-4,12,-2,1,4,6,1,12,1,12,1,4,1,4,11,11
0,1,-3,-3,9,-13,2,3,6,1,4,1,12,1,4,1,4,23,5
0,1,-3,-3,9,-11,1,3,6,1,4,1,12,1,4,1,4,17,5
0,1,-3,-3,9,-9,1,3,6,1,4,1,12,1,4,1,4,17,5
0,1,-3,-3,9,-7,2,3,6,1,4,1,12,1,4,1,4,11,5
0,1,-3,-3,9,-5,1,3,6,1,4,1,12,1,4,1,4,5,5
0,1,-3,-3,9,-3,1,3,6,1,4,1,12,1,4,1,4,5,5
0,1,-3,-3,9,-1,2,3,6,1,4,1,12,1,4,1,4,5,5
0,1,-3,-2,6,-12,1,3,6,1,12,1,12,1,4,1,4,29,11
0,1,-3,-2,6,-10,2,3,6,1,12,1,12,1,4,1,4,23,11
0,1,-3,-2,6,-8,1,3,6,1,12,1,12,1,4,1,4,17,11
0,1,-3,-2,6,-6,2,3,6,1,12,1,12,1,4,1,4,11,11
0,1,-3,-2,6,-4,2,3,6,1,12,1,12,1,4,1,4,11,11
0,1,-3,-2,6,-2,1,3,6,1,12,1,12,1,4,1,4,5,11
0,1,-3,-2,6,0,2,3,6,1,12,1,12,1,4,1,4,5,11
0,1,-3,-1,3,-13,2,3,7,1,28,1,28,1,28,5,28,97,13
0,1,-3,-1,3,-11,1,4,7,5,28,1,28,1,28,5,28,69,13
0,1,-3,-1,3,-9,1,3,7,1,28,5,28,1,28,5,28,69,13
0,1,-3,-1,3,-7,0,3,7,1,28,1,28,1,28,5,28,55,13
0,1,-3,-1,3,-5,1,3,7,5,28,1,28,1,28,5,28,41,13
0,1,-2,-10,20,-30,1,1,3,1,12,1,12,1,12,1,12,59,17
0,1,-2,-10,20,-28,0,1,3,1,12,1,12,1,12,1,12,47,17
0,1,-2,-10,20,-27,0,1,3,1,12,1,12,1,12,1,12,41,17
0,1,-2,-10,20,-26,1,2,3,1,12,1,12,1,12,1,12,35,23
0,1,-2,-10,20,-25,1,0,3,1,12,1,12,1,12,1,12,29,29
0,1,-2,-10,20,-24,0,1,3,1,12,1,12,1,12,1,12,29,23
0,1,-2,-10,20,-23,0,1,3,1,12,1,12,1,12,1,12,29,17
0,1,-2,-10,20,-22,1,0,3,1,12,1,12,1,12,1,12,47,11
